es_date,raw_date,btc_volume,btc_price,RSI_6,RSI_9,RSI_15,K_9,D_9
2016-01-10T00:00:00Z,20160110,5000.0001,444.75,59.03777178844839,56.27227171533686,53.1725771480774,89.27819795346919,88.25656511474453
2016-01-11T00:00:00Z,20160111,5.4600000000000006e-05,444.53,48.649078335575105,49.5296167462208,49.5619629935188,69.17707530907859,82.55488032791995
2016-01-12T00:00:00Z,20160112,16434.189891249996,444.8014285714286,69.68747458650607,65.0255613453765,59.29561982387638,76.54868245646115,78.3346519063363
2016-01-13T00:00:00Z,20160113,522.7940890000001,428.57,47.21378311885162,48.72940835876123,49.40521910960085,53.87931010044553,66.53502262199508
2016-01-14T00:00:00Z,20160114,-2166.0131717500003,430.24555555555554,44.3157056142251,46.51334354612655,47.956923527433595,43.56391614426255,57.997302900389734
2016-01-16T00:00:00Z,20160116,25.04569222,359.33,47.46878058065301,48.65398985920159,49.25568491270597,14.1571687314319,37.20013165871331
2016-01-17T00:00:00Z,20160117,75.76751809000001,382.9866666666667,47.551281452300444,48.7074520923672,49.28707475440356,10.860886910910887,22.860657262201766
2016-01-18T00:00:00Z,20160118,75.43000093,379.0,47.55068513136195,48.70707244016615,49.28685738567715,11.960949572940711,12.326335071761152
2016-01-19T00:00:00Z,20160119,197.17030164,382.79499999999996,47.83384157420231,48.86879387354375,49.373144651067044,12.269413247301332,11.697083243717628
2016-01-20T00:00:00Z,20160120,50.53256964,394.39,47.463469088191204,48.66089407615365,49.2649666473442,12.224189819068627,12.151517546436876
2016-01-21T00:00:00Z,20160121,260.36887508000007,415.121,48.15282686660227,49.01010992060588,49.43482924900451,12.555617874851317,12.34974031374041
2016-01-22T00:00:00Z,20160122,374.48887297000005,393.82166666666666,48.59304460818794,49.221439200377176,49.5332845736724,39.815351385804824,21.531719693241573
2016-01-23T00:00:00Z,20160123,1125.9254964499999,387.48333333333335,51.82507443764216,50.73397696942137,50.217135499249245,69.17642388972243,40.51579771679284
2016-01-24T00:00:00Z,20160124,125.97126538,394.76000000000005,47.09668907080666,48.56817897306165,49.26532876712712,67.88402295962,58.95859941171574
2016-01-25T00:00:00Z,20160125,6139.1346741,394.1871428571429,68.09941622335963,60.09319226547743,54.78672494138287,69.72257318713652,68.92767334549296
2016-01-26T00:00:00Z,20160126,75.80664472000001,392.75,46.001403334671345,47.91368569641372,49.022857744785284,36.527608095787045,58.0447347475145
2016-01-27T00:00:00Z,20160127,0.00025409,395.56,45.77853532855995,47.77748635955155,48.95386814623789,33.47170157531722,46.57396095274691
2016-01-28T00:00:00Z,20160128,101.14091726000001,382.572,46.19587859891033,47.999355367327055,49.05635265644738,0.687526349356704,23.56227867348697
2016-01-29T00:00:00Z,20160129,100.81291882000001,372.9442857142857,46.19449490630455,47.99861137912952,49.05601044319627,1.0965352989706816,11.751921074548179
2016-01-30T00:00:00Z,20160130,75.81495582,378.84666666666664,46.068296859203066,47.93490720388909,49.0280822693465,1.5081823735315962,1.097414673952971
2016-01-31T00:00:00Z,20160131,150.93708894,376.6366666666666,46.594427413602254,48.16747917194933,49.12134592652359,1.778558012143306,1.4610918948818383
2016-02-01T00:00:00Z,20160201,177.00652341,375.0450000000001,46.810510193101166,48.25771365970745,49.15593577414066,2.1922623955150793,1.8263342603966375
2016-02-02T00:00:00Z,20160202,131.50835976,374.34,46.41718129938345,48.09332577091233,49.09352454600436,2.494657924101172,2.1551594439198296
2016-02-03T00:00:00Z,20160203,-4949.4524538900005,372.09666666666664,21.832910434503813,33.67964078965496,42.61903449450672,1.6751241781166464,2.120681499244276
2016-02-04T00:00:00Z,20160204,320.74421307,379.81000000000006,52.88970435606952,50.86371186266388,49.95395361786517,34.04737593648037,12.739052679566038
2016-02-05T00:00:00Z,20160205,10075.38963692,387.374,74.97417498626291,68.08359876317677,60.07490475129402,66.6666666666667,34.12972226042121
2016-02-06T00:00:00Z,20160206,6075.5660022,377.06000000000006,60.92167482910813,58.608750031076575,55.17293922556228,91.12619928483532,63.9467472959941
2016-02-07T00:00:00Z,20160207,2300.6587190299997,376.54200000000003,50.25421350721986,51.063731682456,50.96760910920102,73.87758557584236,77.2234838424481
2016-02-08T00:00:00Z,20160208,314.14568647999994,378.078,45.25063938091375,47.44755740339998,48.86749727219145,52.2217973564762,72.40852740571795
2016-02-09T00:00:00Z,20160209,176.71838322,375.2000000000001,44.87968499571283,47.187482920614244,48.718702147746775,39.134920783825336,55.078101238714616
2016-02-10T00:00:00Z,20160210,76.0863624,376.4533333333334,44.55870881676086,46.975368706081724,48.602596200750554,34.19960023672806,41.852106125676514
2016-02-11T00:00:00Z,20160211,75.72377982,381.0833333333333,44.5573309914512,46.97451279527627,48.602149055942775,33.67064979314717,35.668390271233505
2016-02-12T00:00:00Z,20160212,75.57399098000005,382.43812500000007,44.556647980227666,46.9741150161738,48.60195114118734,22.297993747629416,30.0560812591682
2016-02-13T00:00:00Z,20160213,25.306995289999993,390.325,44.2832890541588,46.824419746232756,48.53089400697533,11.148594670386332,22.37241273705429
2016-02-14T00:00:00Z,20160214,101.02936374,400.8625,44.894426341540864,47.11005798342913,48.65206020762843,0.4171852718124673,11.287924563276055
2016-02-15T00:00:00Z,20160215,126.60723724,403.85600000000005,45.13834426448738,47.21779981750534,48.69577128365739,1.9012084654295054,4.488996135876085
2016-02-16T00:00:00Z,20160216,25.33346686,404.04,44.20858903600505,46.79320069547197,48.520548754209095,1.9042634081833019,1.4075523818084077
2016-02-17T00:00:00Z,20160217,177.26777468999998,413.30571428571426,46.203471776329366,47.58864563431444,48.81658849951733,34.820411469704204,12.875294447772319
2016-02-18T00:00:00Z,20160218,101.76988219,421.07399999999996,45.23892666694311,47.19422165005961,48.66758443869303,50.10889304166003,28.944522639849158
2016-02-19T00:00:00Z,20160219,-898.79538786,420.244,33.963125192188826,42.00370393527695,46.64587944791776,50.10583809890624,45.01171420342347
2016-02-20T00:00:00Z,20160220,126.26596364000001,433.062,49.4521342317192,48.528215863022695,48.972624926778074,48.525949085416904,49.58022674199437
2016-02-21T00:00:00Z,20160221,75.75714675,438.05333333333334,48.77567904995134,48.22746143341945,48.86013435361029,61.94227116344538,53.524686115922826
2016-02-22T00:00:00Z,20160222,101.5350254,436.15000000000003,49.20124637001446,48.41103368522952,48.9242878573028,92.92962234239377,67.799280863752
2016-02-23T00:00:00Z,20160223,25.31539557,421.38,47.79243727799323,47.846705428245656,48.73062529876277,89.802464892182,81.55811946600703
2016-02-24T00:00:00Z,20160224,348.80698612000003,421.6233333333333,54.43699136880548,50.59646155868516,49.63717294884485,92.946971381914,91.8930195388299
2016-02-25T00:00:00Z,20160225,126.19942489,422.73400000000004,49.259918543715834,48.612251681373735,48.99838818381818,89.34534378838823,90.69826002082806
2016-02-26T00:00:00Z,20160226,75.79520701,428.27666666666664,48.01908853958435,48.13143912620359,48.84588962945625,86.75808492949794,89.68346669993338
2016-02-27T00:00:00Z,20160227,-2222.98679824,431.76411764705887,20.188165559231834,31.928544338500668,42.39792473542181,53.424751596164604,76.50939343801691
2016-02-28T00:00:00Z,20160228,253.96006214,428.82399999999996,54.3776024704582,51.656215919228224,50.0154294188489,58.143038778676306,66.10862510144626
2016-02-29T00:00:00Z,20160229,-4355.61363304,436.97692307692313,27.791271987976273,32.14957125989864,39.57909939927418,32.10401076793439,47.89060038092507
2016-03-01T00:00:00Z,20160301,43389.90639240001,434.19875,89.7967484417737,87.43585295596782,81.77723212569876,65.43734410126773,51.89479788262611
2016-03-02T00:00:00Z,20160302,281.87269309000004,429.98499999999996,46.518334144781626,47.84078007231365,48.80450987250462,36.57097484305622,44.70410990408609
2016-03-03T00:00:00Z,20160303,6127.22122451,420.12777777777774,50.40753081059188,51.21114510797112,51.6375092421155,43.88952176429231,48.63261356953873
2016-03-04T00:00:00Z,20160304,101.33967563,417.13750000000005,46.24716499838086,47.64097281047527,48.66318245345545,13.667791576339754,31.3760960612294
2016-03-05T00:00:00Z,20160305,126.64096552,404.072,46.26950896235112,47.658209261915424,48.67648164108264,13.559417200770215,23.705576847134065
2016-03-06T00:00:00Z,20160306,151.84513827,403.22,46.29619443754322,47.677512358459694,48.690668476666254,9.387733600538423,12.204980792549435
2016-03-07T00:00:00Z,20160307,152.5515704,409.4099999999999,46.29709151755572,47.67812079075523,48.691094391813614,9.423486968772563,10.79021259002704
2016-03-08T00:00:00Z,20160308,2640.76141899,412.975,49.83864028246913,49.98280938349177,50.24958163182796,11.178709554493983,9.99664337460163
2016-03-09T00:00:00Z,20160309,4650.898904590001,411.61125,52.85283305426445,51.90808226728618,51.52407787504324,11.535126332618413,10.712440951961625
2016-03-10T00:00:00Z,20160310,100.96082507,413.18750000000006,45.436817993968695,47.274351213537166,48.5102510644877,8.387769819003497,10.367201902038602
2016-03-11T00:00:00Z,20160311,101.62247659,420.19000000000005,45.4381539632167,47.2751212083149,48.51072032275401,3.50693992283451,7.8099453581521106
2016-03-12T00:00:00Z,20160312,-1806.24478994,416.046,41.88921084188331,45.13682334058018,47.18224995923989,0.0036598237057798855,3.9661231885145667
2016-03-13T00:00:00Z,20160313,50.20678012,412.53499999999997,46.74598008819771,47.72513439151552,48.648361928471715,9.587110638718842,4.365903461753015
2016-03-14T00:00:00Z,20160314,114.28205006,413.8425,46.92968907209074,47.82072009493131,48.70102012911251,19.497673629593535,9.69614803067269
2016-03-15T00:00:00Z,20160315,-5322.284691430001,415.9446153846154,34.73104884158992,40.714538048820046,44.54823274907818,19.497673629593535,16.194152632635276
2016-03-16T00:00:00Z,20160316,70.81852787,415.165,50.15459207507244,49.147815062361815,49.156272841347,27.93957104759013,22.311639435592372
2016-03-17T00:00:00Z,20160317,96.70846198999999,418.72799999999995,50.222353937760154,49.186851394077976,49.177995255323296,36.137228293664116,27.85815765694923
2016-03-18T00:00:00Z,20160318,121.88633482999998,413.7616666666667,50.30119916834258,49.22949083619523,49.20060941855695,69.47056162699745,44.5157869894172
2016-03-19T00:00:00Z,20160319,75.56379402,407.6466666666667,50.125908855897826,49.14413505089775,49.1574917762248,84.49492509122285,63.36757167062811
2016-03-20T00:00:00Z,20160320,101.40698305,409.9125,50.24199423400057,49.19941690107495,49.184111344234914,99.59098828044546,84.51882499955522
2016-03-21T00:00:00Z,20160321,100.94477485,410.3075,50.23948454164211,49.198340842170595,49.18361788728197,99.4627682087456,94.51622719347127
2016-03-22T00:00:00Z,20160322,147.45971504,415.9571428571429,50.53785965110238,49.32382452737061,49.23853107673986,99.74638984484386,99.60004877801161
2016-03-23T00:00:00Z,20160323,123.17260088,416.66285714285704,50.34869905771902,49.25236298104995,49.208782772109174,99.72377109793467,99.64430971717468
2016-03-24T00:00:00Z,20160324,-3505.6313131700003,415.37399999999997,30.129203774670994,39.60683662788722,44.869124447771654,66.5186578363012,88.66293959302654
2016-03-25T00:00:00Z,20160325,47.42677047,414.81,52.528524197782204,50.32312631938256,49.537676325364934,65.60588794912417,77.28277229445331
2016-03-26T00:00:00Z,20160326,75.64859172999999,416.28333333333336,52.67313836206199,50.401768963417084,49.57401655183681,65.09864234102962,65.74106270881829
2016-03-27T00:00:00Z,20160327,100.24433448,418.12600000000003,52.823438898306065,50.47863312615244,49.60790260187383,98.00114983221637,76.23522670745668
2016-03-28T00:00:00Z,20160328,75.68803999000001,423.8533333333333,52.62321572304314,50.390919833746295,49.57226803582312,98.25902523418658,87.1196058024775
2016-03-29T00:00:00Z,20160329,127.11387541000002,415.578,53.070244757232146,50.59318251103295,49.65341501783926,98.72863013665203,98.32960173435163
2016-03-30T00:00:00Z,20160330,-275.31840995000005,412.64285714285705,48.7506476032518,48.84012826642555,48.992407497327825,95.3017354737504,97.42979694819631
2016-03-31T00:00:00Z,20160331,71.26570969,415.37250000000006,52.72714817485645,50.50185884785855,49.61137641459668,95.44417851318775,96.49151470786336
2016-04-01T00:00:00Z,20160401,18.375504149999998,415.5657142857143,51.9884494096998,50.22180432257638,49.51313733632979,94.63206680054657,95.1259935958282
2016-04-02T00:00:00Z,20160402,75.85629574999999,418.2333333333333,52.849927403447886,50.55703192634389,49.62928002358847,94.24413890504898,94.77346140626106
2016-04-03T00:00:00Z,20160403,125.98380055,418.034,53.718960179695706,50.88155909781922,49.73731781987054,94.66298662325896,94.51306410961814
2016-04-04T00:00:00Z,20160404,177.86702576,418.96250000000003,54.75472031554833,51.25411197168148,49.8565862648668,95.66074787189477,94.85595780006754
2016-04-05T00:00:00Z,20160405,133.10384349,421.0,53.51476805198416,50.8795419224665,49.74746533291086,96.61391165556621,95.64588205023995
2016-04-06T00:00:00Z,20160406,126.74142114,421.36800000000005,53.308863658473236,50.820154513205786,49.73088945574994,92.9470529181378,95.07390414853289
2016-04-07T00:00:00Z,20160407,5178.393839680001,419.79600000000005,89.9931770348002,75.92283291622765,60.83289068544633,92.9470529181378,94.16933916394721
2016-04-08T00:00:00Z,20160408,195.07937296,419.71500000000003,46.62708458535663,48.46773559711029,49.32028341632298,64.04769800602753,83.313934614101
2016-04-09T00:00:00Z,20160409,278.50124779,417.2523076923077,47.1387908087843,48.81631068390907,49.49172754862968,36.15522002730213,64.38332365048912
2016-04-10T00:00:00Z,20160410,5100.75835945,419.15999999999997,68.25239580581565,64.45295507483483,58.241003956243844,35.64805093374425,45.28365632235793
2016-04-11T00:00:00Z,20160411,1354.01232156,420.16888888888883,49.732121166156816,50.86911470378013,50.900900133499235,42.608489418469055,38.13725345983843
2016-04-12T00:00:00Z,20160412,3525.3683058899987,423.9156521739131,57.712129688322165,56.80448341975822,54.46430612243333,63.35393929056102,47.20349321425806
2016-04-13T00:00:00Z,20160413,665.5291045800001,423.395625,46.13640098929503,48.18016969763592,49.404518855808746,34.08296609720174,46.68179826874388
2016-04-14T00:00:00Z,20160414,-2266.037676269999,423.312857142857,37.005950172764585,41.00138177056634,44.83033451852233,25.981033808128206,41.13931306529694
2016-04-15T00:00:00Z,20160415,-4531.365948100001,426.73818181818183,31.267950452060965,36.29954205248341,41.63852543560409,3.5551910464162595,21.20639698391535
2016-04-16T00:00:00Z,20160416,305.46721441,429.4691666666666,50.810221687251975,50.05670803683056,49.812830072766715,16.738547690595265,15.42492418171319
2016-04-17T00:00:00Z,20160417,152.98617477000002,427.65636363636366,50.26952155350153,49.676218941511486,49.57828085643883,32.94941310062131,17.74771727921089
2016-04-18T00:00:00Z,20160418,94.36062788000012,427.20428571428573,50.0239175758704,49.51342939170866,49.482301695568474,48.95739648442583,32.88178575854741
2016-04-19T00:00:00Z,20160419,809.5424544,429.73187500000006,53.35973636067519,51.686283280384,50.729023181311405,54.31592615432148,45.40757857978948
2016-04-20T00:00:00Z,20160420,80.00219418000003,437.3766666666666,49.329238527566986,49.25364068955373,49.39666935600694,57.18379246902736,53.48570503592483
2016-04-21T00:00:00Z,20160421,616.3187086700001,442.6575,52.49472188300043,51.154929836886396,50.42228516912045,73.30320682877552,61.60097515070805
2016-04-22T00:00:00Z,20160422,-1073.1988500500001,445.36875,42.4659783907752,45.1586938919635,47.19382420859443,72.7890191032594,67.75867280035402
2016-04-23T00:00:00Z,20160423,1325.2856204799998,445.9057142857143,56.59288940132012,53.806380401981556,51.88017189915958,87.04362071186081,77.7119488812985
2016-04-24T00:00:00Z,20160424,-29.424610639999976,454.15055555555557,48.518326279513296,48.9061382528728,49.235909915608616,69.42224753277482,76.4182957826316
2016-04-25T00:00:00Z,20160425,-807.8662850200001,458.03086956521736,44.1725209793892,46.18697387414183,47.737918099764045,51.52686096192414,69.33090973551984
2016-04-26T00:00:00Z,20160426,4774.08511023,463.74294117647065,68.47216217422607,62.84972264598782,57.6396323452508,51.52686096192414,57.49198981887429
2016-04-27T00:00:00Z,20160427,1322.9660651299998,456.75714285714275,51.758004239161934,51.712409777677074,51.212243199034646,50.68053966856535,51.2447538641378
2016-04-28T00:00:00Z,20160428,762.8535632200001,443.6405263157896,49.40905527102059,50.09168040133915,50.23809483865435,57.459733198062736,53.22237794285066
2016-04-29T00:00:00Z,20160429,671.70093896,448.55785714285713,48.97499937979418,49.80589312299635,50.07202011019343,34.07346703222645,47.404579966284764
2016-04-30T00:00:00Z,20160430,-227.40772349999997,452.7376923076923,44.36208584219375,46.84042251865701,48.38174217876151,25.235324975381317,38.92284173522342
2016-05-01T00:00:00Z,20160501,332.4221155700001,449.6418181818181,48.020226221335754,48.96878306331256,49.51858804275256,21.578005723408623,26.962265910338715
2016-05-02T00:00:00Z,20160502,539.9691146000001,446.8649999999999,49.497444071700535,49.80693040695478,49.95638281936157,19.679709222784748,22.164346640524812
2016-05-03T00:00:00Z,20160503,253.08471232,444.698,47.26921284342095,48.56652269320536,49.322890572018224,21.193751947094597,20.817155631095904
2016-05-04T00:00:00Z,20160504,417.53693257,447.15416666666664,48.85305264344461,49.37951476833756,49.714532195441365,18.682722302227504,19.852061157368865
2016-05-05T00:00:00Z,20160505,1071.9756973299998,446.61,55.26906891786001,52.724961461867935,51.31863519429043,38.5709439993745,26.149139416232117
2016-05-06T00:00:00Z,20160506,3648.6491379399995,451.58933333333334,71.91460738032909,63.43014153480606,57.09261653074783,65.56867339413525,40.940779898579
2016-05-07T00:00:00Z,20160507,178.97621331,457.55285714285714,44.909786418848796,47.22880839340098,48.75037153970722,64.76514832541159,56.30158857297369
2016-05-08T00:00:00Z,20160508,-166.69097472999997,457.11,42.98028821919313,45.91441234694839,48.00169808159693,37.35030816349167,55.89470996101275
2016-05-09T00:00:00Z,20160509,-172.40383662,457.4511111111112,42.94369676831724,45.89066627880282,47.98864804247739,4.016974830158333,35.37747710635378
2016-05-10T00:00:00Z,20160510,314.34212884,455.5142857142857,47.51243826845745,48.44632841169074,49.248206888217474,4.768328746460237,15.37853724670333
2016-05-11T00:00:00Z,20160511,351.0889986100001,452.4107692307692,47.89045366138336,48.65230729416064,49.34742775971239,8.812918039573807,5.866073872064042
2016-05-12T00:00:00Z,20160512,202.79684939,450.4515384615385,46.27649430780213,47.78552547225719,48.93378871969533,12.086018312439519,8.555755032824438
2016-05-13T00:00:00Z,20160513,283.78686398,454.59785714285715,47.43744735004054,48.350898343944095,49.18304275610306,11.819466439055992,10.906134263689689
2016-05-14T00:00:00Z,20160514,59.89945380999999,455.2969999999999,44.26434696128814,46.77577080406595,48.48214955377053,9.27924566100784,11.0615768041677
2016-05-15T00:00:00Z,20160515,182.45387622,456.16181818181826,46.610202870005075,47.82252822021425,48.90916344833608,28.6016608029864,16.56679096768333
2016-05-16T00:00:00Z,20160516,298.43622169,456.03428571428566,49.045729981741246,48.892655424101214,49.3349761841354,54.602711232248545,30.82787256541418
2016-05-17T00:00:00Z,20160517,28122.44310507999,453.4966666666666,96.39450406505112,92.17967191224577,83.87610693257949,85.90952384841621,56.37129862788364
2016-05-18T00:00:00Z,20160518,-980.4965451099999,453.9923076923077,44.49640161883657,46.16709299945458,47.54808552934753,63.31400843357195,67.94208117141216
2016-05-19T00:00:00Z,20160519,6444.15220242,448.92214285714283,52.35021303354647,52.912913934386594,53.10040960524736,41.83722656745616,63.68691961648136
2016-05-20T00:00:00Z,20160520,-351.3715477000001,441.3523076923077,45.308654938659785,46.86586900717036,48.10663759159206,9.224467633103282,38.125234211377055
2016-05-21T00:00:00Z,20160521,1791.05572166,442.2114285714285,47.957014307035024,48.93569857499702,49.70438220941228,12.398891820812338,21.153528673790515
2016-05-22T00:00:00Z,20160522,16.65925672999999,441.4842857142857,45.75498762918283,47.22174088529163,48.38250326267175,5.037100626123362,8.886820026679581
2016-05-23T00:00:00Z,20160523,-1547.4684141500002,442.2825,43.635582418399956,45.636621954465575,47.1970175606147,4.31652622714291,7.250839558026125
2016-05-24T00:00:00Z,20160524,-1173.4781085299999,445.09636363636366,44.37487432597912,46.12309986729349,47.52639982939094,1.5622699092499441,3.638632254171993
2016-05-25T00:00:00Z,20160525,3803.5278949900007,448.29949999999997,54.008276272983444,52.488371617865035,51.81236301727164,6.431865731550444,4.10355395598102
2016-05-26T00:00:00Z,20160526,433.23604995999995,450.6242857142857,47.3453286051696,48.15425232337264,48.913681543875406,14.693454376049592,7.562530005616581
2016-05-27T00:00:00Z,20160527,-958.3885593200001,474.7555555555556,44.61791386629923,46.375429002562676,47.73228118247116,16.73035949594554,12.618559867848447
2016-05-28T00:00:00Z,20160528,-1764.4511255599994,498.1622727272727,42.90016028938451,45.28535710775262,47.02738132955257,10.718661634211267,14.047491835402054
2016-05-29T00:00:00Z,20160529,-234.14711038999997,519.6533333333333,47.504466174853455,47.90088316447338,48.57222712469788,11.618410281166433,13.022477137107666
2016-05-30T00:00:00Z,20160530,335.74785918,533.9639999999998,49.33035971434587,48.92380776454425,49.16377152096207,21.734414985585403,14.690495633654288
2016-05-31T00:00:00Z,20160531,-3929.945930560001,537.6891304347824,37.587525479817685,41.98266961185615,45.01162740305294,21.734414985585403,18.36241341744567
2016-06-01T00:00:00Z,20160601,-4681.68577749,531.1279999999999,35.78603737152887,40.83408322680047,44.305111119986165,12.573077694131092,18.680635888433887
2016-06-02T00:00:00Z,20160602,1730.9657674200002,534.0882352941178,56.92110152629937,53.13785729822643,51.29266432910943,25.191475400350857,19.83298936002237
2016-06-03T00:00:00Z,20160603,946.3951439900002,548.2844444444444,54.297317284526784,51.65922046077862,50.46274048365373,54.446565290830726,30.73703946177081
2016-06-04T00:00:00Z,20160604,240.79218618000002,570.0392857142857,51.72420779138055,50.24463860749889,49.68805300385372,80.03389022808534,53.223976973088895
2016-06-05T00:00:00Z,20160605,1621.26446492,573.5843749999999,56.55750195726693,53.07292595234879,51.25661577987481,87.60551445076504,74.02865665656029
2016-06-06T00:00:00Z,20160606,1094.0190964799997,580.4420833333332,54.07616342243584,51.80756499100661,50.61092679552451,88.37287228735904,85.33742565540307
2016-06-07T00:00:00Z,20160607,1683.2455415499999,577.9033333333335,56.62801717305861,53.21010559976793,51.344823905790534,95.87082819149639,90.61640497654008
2016-06-08T00:00:00Z,20160608,131.22175791,573.6578260869566,48.16796063441806,48.98561987624379,49.278304795187516,88.12550008722876,90.78973352202799
2016-06-09T00:00:00Z,20160609,1450.6634490099996,574.1649999999998,55.02293861083124,52.58586376602419,51.07202640473915,89.97935804303324,91.32522877391939
2016-06-10T00:00:00Z,20160610,419.33380268,572.3022222222222,48.95062051281528,49.513166116938145,49.60296667190198,62.897371959162086,80.33407669647463
